"key","date","to","from","action_team","notes","edge_label","pick_involved","rights_involved","teams_involved"
"Kevin GarnettThaddeus Young","2015-02-19","Thaddeus Young","Kevin Garnett","Nets","trade with Timberwolves","On 2015-02-19, Nets make trade with Timberwolves for Thaddeus Young, and in exhchange give Kevin Garnett to them.",FALSE,FALSE,"Nets, Timberwolves"
"free agencyJohn Salmons","2015-02-19","free agency","John Salmons","Suns","waived","On 2015-02-19, John Salmons becomes a free agent from Suns",FALSE,FALSE,"Suns"
"Isaiah ThomasSkal Labissiere","2015-02-19","Skal Labissiere","Isaiah Thomas","Suns","trade with Celtics","On 2015-02-19, Suns make trade with Celtics for first round pick (protected top 10 in 2016-18, unprotected in 2019) (2016 #28-Skal Labissiere), and in exhchange give Isaiah Thomas to them.",TRUE,FALSE,"Suns, Celtics"
"Michael Carter-WilliamsMikal Bridges","2015-02-19","Mikal Bridges","Michael Carter-Williams","76ers","3-team trade with Bucks, Suns","On 2015-02-19, 76ers make 3-team trade with Bucks, Suns for first round pick (protected top 5 in 2015, top 3 in 2016-17, unprotected in 2018) (from Suns) (2018 #10-Mikal Bridges), and in exhchange give Michael Carter-Williams to them.",TRUE,FALSE,"76ers, Bucks, Suns"
"Brandon KnightMichael Carter-Williams","2015-02-19","Michael Carter-Williams","Brandon Knight","Bucks","3-team trade with 76ers, Suns","On 2015-02-19, Bucks make 3-team trade with 76ers, Suns for Michael Carter-Williams, and in exhchange give Brandon Knight to them.",FALSE,FALSE,"Bucks, 76ers, Suns"
"Kendall MarshallMichael Carter-Williams","2015-02-19","Michael Carter-Williams","Kendall Marshall","Bucks","3-team trade with 76ers, Suns","On 2015-02-19, Bucks make 3-team trade with 76ers, Suns for Michael Carter-Williams, and in exhchange give Kendall Marshall to them.",FALSE,FALSE,"Bucks, 76ers, Suns"
"Brandon KnightTyler Ennis","2015-02-19","Tyler Ennis","Brandon Knight","Bucks","3-team trade with 76ers, Suns","On 2015-02-19, Bucks make 3-team trade with 76ers, Suns for Tyler Ennis, and in exhchange give Brandon Knight to them.",FALSE,FALSE,"Bucks, 76ers, Suns"
"Kendall MarshallTyler Ennis","2015-02-19","Tyler Ennis","Kendall Marshall","Bucks","3-team trade with 76ers, Suns","On 2015-02-19, Bucks make 3-team trade with 76ers, Suns for Tyler Ennis, and in exhchange give Kendall Marshall to them.",FALSE,FALSE,"Bucks, 76ers, Suns"
"Brandon KnightMiles Plumlee","2015-02-19","Miles Plumlee","Brandon Knight","Bucks","3-team trade with 76ers, Suns","On 2015-02-19, Bucks make 3-team trade with 76ers, Suns for Miles Plumlee, and in exhchange give Brandon Knight to them.",FALSE,FALSE,"Bucks, 76ers, Suns"
"Kendall MarshallMiles Plumlee","2015-02-19","Miles Plumlee","Kendall Marshall","Bucks","3-team trade with 76ers, Suns","On 2015-02-19, Bucks make 3-team trade with 76ers, Suns for Miles Plumlee, and in exhchange give Kendall Marshall to them.",FALSE,FALSE,"Bucks, 76ers, Suns"
"Danny GrangerGoran Dragic","2015-02-19","Goran Dragic","Danny Granger","Heat","3-team trade with Pelicans, Suns","On 2015-02-19, Heat make 3-team trade with Pelicans, Suns for Goran Dragic, and in exhchange give Danny Granger to them.",FALSE,FALSE,"Heat, Pelicans, Suns"
"Goran DragicNorris Cole (a","2015-02-19","Goran Dragic","Norris Cole (a","Heat","3-team trade with Pelicans, Suns","On 2015-02-19, Heat make 3-team trade with Pelicans, Suns for Goran Dragic, and in exhchange give Norris Cole (a) to them.",FALSE,FALSE,"Heat, Pelicans, Suns"
"Goran DragicJustin Hamilton (b","2015-02-19","Goran Dragic","Justin Hamilton (b","Heat","3-team trade with Pelicans, Suns","On 2015-02-19, Heat make 3-team trade with Pelicans, Suns for Goran Dragic, and in exhchange give Justin Hamilton (b) to them.",FALSE,FALSE,"Heat, Pelicans, Suns"
"Goran DragicShawne Williams","2015-02-19","Goran Dragic","Shawne Williams","Heat","3-team trade with Pelicans, Suns","On 2015-02-19, Heat make 3-team trade with Pelicans, Suns for Goran Dragic, and in exhchange give Shawne Williams to them.",FALSE,FALSE,"Heat, Pelicans, Suns"
"Goran DragicZhaire Smith","2015-02-19","Goran Dragic","Zhaire Smith","Heat","3-team trade with Pelicans, Suns","On 2015-02-19, Heat make 3-team trade with Pelicans, Suns for Goran Dragic, and in exhchange give first round pick (in first draft 2 years after Heat convey first round pick to Cavaliers from ealier trade, protected top 7 in 2017-18, unprotected in 2019) (2018 #16-Zhaire Smith) to them.",TRUE,FALSE,"Heat, Pelicans, Suns"
"Danny GrangerZoran Dragic","2015-02-19","Zoran Dragic","Danny Granger","Heat","3-team trade with Pelicans, Suns","On 2015-02-19, Heat make 3-team trade with Pelicans, Suns for Zoran Dragic, and in exhchange give Danny Granger to them.",FALSE,FALSE,"Heat, Pelicans, Suns"
"Norris Cole (aZoran Dragic","2015-02-19","Zoran Dragic","Norris Cole (a","Heat","3-team trade with Pelicans, Suns","On 2015-02-19, Heat make 3-team trade with Pelicans, Suns for Zoran Dragic, and in exhchange give Norris Cole (a) to them.",FALSE,FALSE,"Heat, Pelicans, Suns"
"Justin Hamilton (bZoran Dragic","2015-02-19","Zoran Dragic","Justin Hamilton (b","Heat","3-team trade with Pelicans, Suns","On 2015-02-19, Heat make 3-team trade with Pelicans, Suns for Zoran Dragic, and in exhchange give Justin Hamilton (b) to them.",FALSE,FALSE,"Heat, Pelicans, Suns"
"Shawne WilliamsZoran Dragic","2015-02-19","Zoran Dragic","Shawne Williams","Heat","3-team trade with Pelicans, Suns","On 2015-02-19, Heat make 3-team trade with Pelicans, Suns for Zoran Dragic, and in exhchange give Shawne Williams to them.",FALSE,FALSE,"Heat, Pelicans, Suns"
"Zhaire SmithZoran Dragic","2015-02-19","Zoran Dragic","Zhaire Smith","Heat","3-team trade with Pelicans, Suns","On 2015-02-19, Heat make 3-team trade with Pelicans, Suns for Zoran Dragic, and in exhchange give first round pick (in first draft 2 years after Heat convey first round pick to Cavaliers from ealier trade, protected top 7 in 2017-18, unprotected in 2019) (2018 #16-Zhaire Smith) to them.",TRUE,FALSE,"Heat, Pelicans, Suns"
"Enes KanterGrant Jerrett","2015-02-19","Grant Jerrett","Enes Kanter","Jazz","3-team trade with Pistons, Thunder","On 2015-02-19, Jazz make 3-team trade with Pistons, Thunder for Grant Jerrett, and in exhchange give Enes Kanter to them.",FALSE,FALSE,"Jazz, Pistons, Thunder"
"Grant JerrettSteve Novak","2015-02-19","Grant Jerrett","Steve Novak","Jazz","3-team trade with Pistons, Thunder","On 2015-02-19, Jazz make 3-team trade with Pistons, Thunder for Grant Jerrett, and in exhchange give Steve Novak to them.",FALSE,FALSE,"Jazz, Pistons, Thunder"
"Enes KanterKendrick Perkins","2015-02-19","Kendrick Perkins","Enes Kanter","Jazz","3-team trade with Pistons, Thunder","On 2015-02-19, Jazz make 3-team trade with Pistons, Thunder for Kendrick Perkins, and in exhchange give Enes Kanter to them.",FALSE,FALSE,"Jazz, Pistons, Thunder"
"Kendrick PerkinsSteve Novak","2015-02-19","Kendrick Perkins","Steve Novak","Jazz","3-team trade with Pistons, Thunder","On 2015-02-19, Jazz make 3-team trade with Pistons, Thunder for Kendrick Perkins, and in exhchange give Steve Novak to them.",FALSE,FALSE,"Jazz, Pistons, Thunder"
"Enes KanterTibor Pleiss","2015-02-19","Tibor Pleiss","Enes Kanter","Jazz","3-team trade with Pistons, Thunder","On 2015-02-19, Jazz make 3-team trade with Pistons, Thunder for rights to Tibor Pleiss, and in exhchange give Enes Kanter to them.",FALSE,TRUE,"Jazz, Pistons, Thunder"
"Steve NovakTibor Pleiss","2015-02-19","Tibor Pleiss","Steve Novak","Jazz","3-team trade with Pistons, Thunder","On 2015-02-19, Jazz make 3-team trade with Pistons, Thunder for rights to Tibor Pleiss, and in exhchange give Steve Novak to them.",FALSE,TRUE,"Jazz, Pistons, Thunder"
"Enes KanterThomas Bryant","2015-02-19","Thomas Bryant","Enes Kanter","Jazz","3-team trade with Pistons, Thunder","On 2015-02-19, Jazz make 3-team trade with Pistons, Thunder for 2017 second round pick (from Pistons) (#42-Thomas Bryant), and in exhchange give Enes Kanter to them.",TRUE,FALSE,"Jazz, Pistons, Thunder"
"Steve NovakThomas Bryant","2015-02-19","Thomas Bryant","Steve Novak","Jazz","3-team trade with Pistons, Thunder","On 2015-02-19, Jazz make 3-team trade with Pistons, Thunder for 2017 second round pick (from Pistons) (#42-Thomas Bryant), and in exhchange give Steve Novak to them.",TRUE,FALSE,"Jazz, Pistons, Thunder"
"Enes KanterJosh Okogie","2015-02-19","Josh Okogie","Enes Kanter","Jazz","3-team trade with Pistons, Thunder","On 2015-02-19, Jazz make 3-team trade with Pistons, Thunder for first round pick (from Thunder) (pick can be conveyed only 2 years after Thunder convey first round pick to 76ers from earlier trade, protected top 14 in 2017-20, else 2020 second round pick, 2021 second round pick) (2018 #20-Josh Okogie), and in exhchange give Enes Kanter to them.",TRUE,FALSE,"Jazz, Pistons, Thunder"
"Josh OkogieSteve Novak","2015-02-19","Josh Okogie","Steve Novak","Jazz","3-team trade with Pistons, Thunder","On 2015-02-19, Jazz make 3-team trade with Pistons, Thunder for first round pick (from Thunder) (pick can be conveyed only 2 years after Thunder convey first round pick to 76ers from earlier trade, protected top 14 in 2017-20, else 2020 second round pick, 2021 second round pick) (2018 #20-Josh Okogie), and in exhchange give Steve Novak to them.",TRUE,FALSE,"Jazz, Pistons, Thunder"
"John SalmonsNorris Cole (a","2015-02-19","Norris Cole (a","John Salmons","Pelicans","3-team trade with Heat, Suns","On 2015-02-19, Pelicans make 3-team trade with Heat, Suns for Norris Cole (a), and in exhchange give John Salmons to them.",FALSE,FALSE,"Pelicans, Heat, Suns"
"John SalmonsJustin Hamilton (b","2015-02-19","Justin Hamilton (b","John Salmons","Pelicans","3-team trade with Heat, Suns","On 2015-02-19, Pelicans make 3-team trade with Heat, Suns for Justin Hamilton (b), and in exhchange give John Salmons to them.",FALSE,FALSE,"Pelicans, Heat, Suns"
"John SalmonsShawne Williams","2015-02-19","Shawne Williams","John Salmons","Pelicans","3-team trade with Heat, Suns","On 2015-02-19, Pelicans make 3-team trade with Heat, Suns for Shawne Williams, and in exhchange give John Salmons to them.",FALSE,FALSE,"Pelicans, Heat, Suns"
"D.J. AugustinReggie Jackson (b","2015-02-19","Reggie Jackson (b","D.J. Augustin","Pistons","3-team trade with Jazz, Thunder","On 2015-02-19, Pistons make 3-team trade with Jazz, Thunder for Reggie Jackson (b), and in exhchange give D.J. Augustin to them.",FALSE,FALSE,"Pistons, Jazz, Thunder"
"Kyle SinglerReggie Jackson (b","2015-02-19","Reggie Jackson (b","Kyle Singler","Pistons","3-team trade with Jazz, Thunder","On 2015-02-19, Pistons make 3-team trade with Jazz, Thunder for Reggie Jackson (b), and in exhchange give Kyle Singler to them.",FALSE,FALSE,"Pistons, Jazz, Thunder"
"Reggie Jackson (bThomas Bryant","2015-02-19","Reggie Jackson (b","Thomas Bryant","Pistons","3-team trade with Jazz, Thunder","On 2015-02-19, Pistons make 3-team trade with Jazz, Thunder for Reggie Jackson (b), and in exhchange give 2017 second round pick (#42-Thomas Bryant) to them.",TRUE,FALSE,"Pistons, Jazz, Thunder"
"Brandon KnightMikal Bridges","2015-02-19","Brandon Knight","Mikal Bridges","Suns","3-team trade with 76ers, Bucks","On 2015-02-19, Suns make 3-team trade with 76ers, Bucks for Brandon Knight, and in exhchange give first round pick (protected top 5 in 2015, top 3 in 2016-17, unprotected in 2018) (2018 #10-Mikal Bridges) to them.",TRUE,FALSE,"Suns, 76ers, Bucks"
"Kendall MarshallMikal Bridges","2015-02-19","Kendall Marshall","Mikal Bridges","Suns","3-team trade with 76ers, Bucks","On 2015-02-19, Suns make 3-team trade with 76ers, Bucks for Kendall Marshall, and in exhchange give first round pick (protected top 5 in 2015, top 3 in 2016-17, unprotected in 2018) (2018 #10-Mikal Bridges) to them.",TRUE,FALSE,"Suns, 76ers, Bucks"
"Goran DragicJohn Salmons","2015-02-19","John Salmons","Goran Dragic","Suns","3-team trade with Heat, Pelicans","On 2015-02-19, Suns make 3-team trade with Heat, Pelicans for John Salmons, and in exhchange give Goran Dragic to them.",FALSE,FALSE,"Suns, Heat, Pelicans"
"John SalmonsZoran Dragic","2015-02-19","John Salmons","Zoran Dragic","Suns","3-team trade with Heat, Pelicans","On 2015-02-19, Suns make 3-team trade with Heat, Pelicans for John Salmons, and in exhchange give Zoran Dragic to them.",FALSE,FALSE,"Suns, Heat, Pelicans"
"D.J. AugustinKendrick Perkins","2015-02-19","D.J. Augustin","Kendrick Perkins","Thunder","3-team trade with Jazz, Pistons","On 2015-02-19, Thunder make 3-team trade with Jazz, Pistons for D.J. Augustin, and in exhchange give Kendrick Perkins to them.",FALSE,FALSE,"Thunder, Jazz, Pistons"
"D.J. AugustinGrant Jerrett","2015-02-19","D.J. Augustin","Grant Jerrett","Thunder","3-team trade with Jazz, Pistons","On 2015-02-19, Thunder make 3-team trade with Jazz, Pistons for D.J. Augustin, and in exhchange give Grant Jerrett to them.",FALSE,FALSE,"Thunder, Jazz, Pistons"
"D.J. AugustinTibor Pleiss","2015-02-19","D.J. Augustin","Tibor Pleiss","Thunder","3-team trade with Jazz, Pistons","On 2015-02-19, Thunder make 3-team trade with Jazz, Pistons for D.J. Augustin, and in exhchange give rights to Tibor Pleiss to them.",FALSE,TRUE,"Thunder, Jazz, Pistons"
"D.J. AugustinJosh Okogie","2015-02-19","D.J. Augustin","Josh Okogie","Thunder","3-team trade with Jazz, Pistons","On 2015-02-19, Thunder make 3-team trade with Jazz, Pistons for D.J. Augustin, and in exhchange give first round pick (pick can be conveyed only 2 years after Thunder convey first round pick to 76ers from earlier trade, protected top 14 in 2017-20, else 2020 second round pick, 2021 second round pick) (#20-Josh Okogie) to them.",TRUE,FALSE,"Thunder, Jazz, Pistons"
"Enes KanterReggie Jackson (b","2015-02-19","Enes Kanter","Reggie Jackson (b","Thunder","3-team trade with Jazz, Pistons","On 2015-02-19, Thunder make 3-team trade with Jazz, Pistons for Enes Kanter, and in exhchange give Reggie Jackson (b) to them.",FALSE,FALSE,"Thunder, Jazz, Pistons"
"Reggie Jackson (bSteve Novak","2015-02-19","Steve Novak","Reggie Jackson (b","Thunder","3-team trade with Jazz, Pistons","On 2015-02-19, Thunder make 3-team trade with Jazz, Pistons for Steve Novak, and in exhchange give Reggie Jackson (b) to them.",FALSE,FALSE,"Thunder, Jazz, Pistons"
"Kendrick PerkinsKyle Singler","2015-02-19","Kyle Singler","Kendrick Perkins","Thunder","3-team trade with Jazz, Pistons","On 2015-02-19, Thunder make 3-team trade with Jazz, Pistons for Kyle Singler, and in exhchange give Kendrick Perkins to them.",FALSE,FALSE,"Thunder, Jazz, Pistons"
"Grant JerrettKyle Singler","2015-02-19","Kyle Singler","Grant Jerrett","Thunder","3-team trade with Jazz, Pistons","On 2015-02-19, Thunder make 3-team trade with Jazz, Pistons for Kyle Singler, and in exhchange give Grant Jerrett to them.",FALSE,FALSE,"Thunder, Jazz, Pistons"
"Kyle SinglerTibor Pleiss","2015-02-19","Kyle Singler","Tibor Pleiss","Thunder","3-team trade with Jazz, Pistons","On 2015-02-19, Thunder make 3-team trade with Jazz, Pistons for Kyle Singler, and in exhchange give rights to Tibor Pleiss to them.",FALSE,TRUE,"Thunder, Jazz, Pistons"
"Josh OkogieKyle Singler","2015-02-19","Kyle Singler","Josh Okogie","Thunder","3-team trade with Jazz, Pistons","On 2015-02-19, Thunder make 3-team trade with Jazz, Pistons for Kyle Singler, and in exhchange give first round pick (pick can be conveyed only 2 years after Thunder convey first round pick to 76ers from earlier trade, protected top 14 in 2017-20, else 2020 second round pick, 2021 second round pick) (#20-Josh Okogie) to them.",TRUE,FALSE,"Thunder, Jazz, Pistons"
"free agencyKendall Marshall","2015-02-19","free agency","Kendall Marshall","Suns","waived","On 2015-02-19, Kendall Marshall becomes a free agent from Suns",FALSE,FALSE,"Suns"
"free agencyIshmael Smith / Ish Smith","2015-02-19","free agency","Ishmael Smith / Ish Smith","Pelicans","waived","On 2015-02-19, Ishmael Smith / Ish Smith becomes a free agent from Pelicans",FALSE,FALSE,"Pelicans"
"free agencyHenry Walker","2015-02-20","Henry Walker","free agency","Heat","signed free agent to a 10-day contract","On 2015-02-20, Henry Walker is signed free agent to a 10-day contract by Heat",FALSE,FALSE,"Heat"
"David Stocktonfree agency","2015-02-20","David Stockton","free agency","Kings","signed free agent to a 10-day contract","On 2015-02-20, David Stockton is signed free agent to a 10-day contract by Kings",FALSE,FALSE,"Kings"
"free agencyThomas Robinson","2015-02-20","free agency","Thomas Robinson","Nuggets","waived","On 2015-02-20, Thomas Robinson becomes a free agent from Nuggets",FALSE,FALSE,"Nuggets"
"free agencyVictor Claver","2015-02-20","free agency","Victor Claver","Nuggets","waived","On 2015-02-20, Victor Claver becomes a free agent from Nuggets",FALSE,FALSE,"Nuggets"
"Earl Barronfree agency","2015-02-20","Earl Barron","free agency","Suns","signed free agent to a 10-day contract","On 2015-02-20, Earl Barron is signed free agent to a 10-day contract by Suns",FALSE,FALSE,"Suns"
"free agencyMalcolm Thomas (b","2015-02-21","free agency","Malcolm Thomas (b","76ers","waived","On 2015-02-21, Malcolm Thomas (b) becomes a free agent from 76ers",FALSE,FALSE,"76ers"
"free agencyKendrick Perkins","2015-02-21","free agency","Kendrick Perkins","Jazz","waived","On 2015-02-21, Kendrick Perkins becomes a free agent from Jazz",FALSE,FALSE,"Jazz"
