"key","date","to","from","action_team","notes","edge_label","pick_involved","rights_involved","teams_involved"
"Joey DorseySergio Rodriguez","2010-02-18","Joey Dorsey","Sergio Rodriguez","Kings","3-team trade with Knicks, Rockets","In a 3-team trade with the Knicks, Rockets, on 2010-02-18, the Kings acquire Joey Dorsey, and relinquish Sergio Rodriguez",FALSE,FALSE,"Kings, Knicks, Rockets"
"Kevin MartinLarry Hughes","2010-02-18","Larry Hughes","Kevin Martin","Kings","3-team trade with Knicks, Rockets","In a 3-team trade with the Knicks, Rockets, on 2010-02-18, the Kings acquire Larry Hughes, and relinquish Kevin Martin",FALSE,FALSE,"Kings, Knicks, Rockets"
"Hilton ArmstrongLarry Hughes","2010-02-18","Larry Hughes","Hilton Armstrong","Kings","3-team trade with Knicks, Rockets","In a 3-team trade with the Knicks, Rockets, on 2010-02-18, the Kings acquire Larry Hughes, and relinquish Hilton Armstrong",FALSE,FALSE,"Kings, Knicks, Rockets"
"Larry HughesSergio Rodriguez","2010-02-18","Larry Hughes","Sergio Rodriguez","Kings","3-team trade with Knicks, Rockets","In a 3-team trade with the Knicks, Rockets, on 2010-02-18, the Kings acquire Larry Hughes, and relinquish Sergio Rodriguez",FALSE,FALSE,"Kings, Knicks, Rockets"
"cashKevin Martin","2010-02-18","cash","Kevin Martin","Kings","3-team trade with Knicks, Rockets","In a 3-team trade with the Knicks, Rockets, on 2010-02-18, the Kings acquire cash, and relinquish Kevin Martin",FALSE,FALSE,"Kings, Knicks, Rockets"
"cashHilton Armstrong","2010-02-18","cash","Hilton Armstrong","Kings","3-team trade with Knicks, Rockets","In a 3-team trade with the Knicks, Rockets, on 2010-02-18, the Kings acquire cash, and relinquish Hilton Armstrong",FALSE,FALSE,"Kings, Knicks, Rockets"
"cashSergio Rodriguez","2010-02-18","cash","Sergio Rodriguez","Kings","3-team trade with Knicks, Rockets","In a 3-team trade with the Knicks, Rockets, on 2010-02-18, the Kings acquire cash, and relinquish Sergio Rodriguez",FALSE,FALSE,"Kings, Knicks, Rockets"
"Kevin MartinTracy McGrady","2010-02-18","Tracy McGrady","Kevin Martin","Knicks","3-team trade with Kings, Rockets","In a 3-team trade with the Kings, Rockets, on 2010-02-18, the Knicks acquire Tracy McGrady, and relinquish Kevin Martin",FALSE,FALSE,"Knicks, Kings, Rockets"
"Hilton ArmstrongTracy McGrady","2010-02-18","Tracy McGrady","Hilton Armstrong","Knicks","3-team trade with Kings, Rockets","In a 3-team trade with the Kings, Rockets, on 2010-02-18, the Knicks acquire Tracy McGrady, and relinquish Hilton Armstrong",FALSE,FALSE,"Knicks, Kings, Rockets"
"Jordan HillTracy McGrady","2010-02-18","Tracy McGrady","Jordan Hill","Knicks","3-team trade with Kings, Rockets","In a 3-team trade with the Kings, Rockets, on 2010-02-18, the Knicks acquire Tracy McGrady, and relinquish Jordan Hill",FALSE,FALSE,"Knicks, Kings, Rockets"
"Jared JeffriesTracy McGrady","2010-02-18","Tracy McGrady","Jared Jeffries","Knicks","3-team trade with Kings, Rockets","In a 3-team trade with the Kings, Rockets, on 2010-02-18, the Knicks acquire Tracy McGrady, and relinquish Jared Jeffries",FALSE,FALSE,"Knicks, Kings, Rockets"
"Royce WhiteTracy McGrady","2010-02-18","Tracy McGrady","Royce White","Knicks","3-team trade with Kings, Rockets","In a 3-team trade with the Kings, Rockets, on 2010-02-18, the Knicks acquire Tracy McGrady, and relinquish first round pick (from Knicks, protected top 5 in 2012-15, else 2015 and 2016 second round picks) (2012 #16-Royce White)",TRUE,FALSE,"Knicks, Kings, Rockets"
"Kevin MartinSergio Rodriguez","2010-02-18","Sergio Rodriguez","Kevin Martin","Knicks","3-team trade with Kings, Rockets","In a 3-team trade with the Kings, Rockets, on 2010-02-18, the Knicks acquire Sergio Rodriguez, and relinquish Kevin Martin",FALSE,FALSE,"Knicks, Kings, Rockets"
"Hilton ArmstrongSergio Rodriguez","2010-02-18","Sergio Rodriguez","Hilton Armstrong","Knicks","3-team trade with Kings, Rockets","In a 3-team trade with the Kings, Rockets, on 2010-02-18, the Knicks acquire Sergio Rodriguez, and relinquish Hilton Armstrong",FALSE,FALSE,"Knicks, Kings, Rockets"
"Jordan HillSergio Rodriguez","2010-02-18","Sergio Rodriguez","Jordan Hill","Knicks","3-team trade with Kings, Rockets","In a 3-team trade with the Kings, Rockets, on 2010-02-18, the Knicks acquire Sergio Rodriguez, and relinquish Jordan Hill",FALSE,FALSE,"Knicks, Kings, Rockets"
"Jared JeffriesSergio Rodriguez","2010-02-18","Sergio Rodriguez","Jared Jeffries","Knicks","3-team trade with Kings, Rockets","In a 3-team trade with the Kings, Rockets, on 2010-02-18, the Knicks acquire Sergio Rodriguez, and relinquish Jared Jeffries",FALSE,FALSE,"Knicks, Kings, Rockets"
"Royce WhiteSergio Rodriguez","2010-02-18","Sergio Rodriguez","Royce White","Knicks","3-team trade with Kings, Rockets","In a 3-team trade with the Kings, Rockets, on 2010-02-18, the Knicks acquire Sergio Rodriguez, and relinquish first round pick (from Knicks, protected top 5 in 2012-15, else 2015 and 2016 second round picks) (2012 #16-Royce White)",TRUE,FALSE,"Knicks, Kings, Rockets"
"free agencyGarrett Templecontract expired2010-02-18","2010-02-18","free agency","Garrett Temple","Rockets","contract expired","On 2010-02-18, Garrett Temple's contract with Rockets expired.",FALSE,FALSE,"Rockets"
"Carl LandryJordan Hill","2010-02-18","Jordan Hill","Carl Landry","Rockets","3-team trade with Kings, Knicks","In a 3-team trade with the Kings, Knicks, on 2010-02-18, the Rockets acquire Jordan Hill, and relinquish Carl Landry",FALSE,FALSE,"Rockets, Kings, Knicks"
"Joey DorseyJordan Hill","2010-02-18","Jordan Hill","Joey Dorsey","Rockets","3-team trade with Kings, Knicks","In a 3-team trade with the Kings, Knicks, on 2010-02-18, the Rockets acquire Jordan Hill, and relinquish Joey Dorsey",FALSE,FALSE,"Rockets, Kings, Knicks"
"cashJordan Hill","2010-02-18","Jordan Hill","cash","Rockets","3-team trade with Kings, Knicks","In a 3-team trade with the Kings, Knicks, on 2010-02-18, the Rockets acquire Jordan Hill, and relinquish cash",FALSE,FALSE,"Rockets, Kings, Knicks"
"Carl LandryJared Jeffries","2010-02-18","Jared Jeffries","Carl Landry","Rockets","3-team trade with Kings, Knicks","In a 3-team trade with the Kings, Knicks, on 2010-02-18, the Rockets acquire Jared Jeffries, and relinquish Carl Landry",FALSE,FALSE,"Rockets, Kings, Knicks"
"Jared JeffriesJoey Dorsey","2010-02-18","Jared Jeffries","Joey Dorsey","Rockets","3-team trade with Kings, Knicks","In a 3-team trade with the Kings, Knicks, on 2010-02-18, the Rockets acquire Jared Jeffries, and relinquish Joey Dorsey",FALSE,FALSE,"Rockets, Kings, Knicks"
"cashJared Jeffries","2010-02-18","Jared Jeffries","cash","Rockets","3-team trade with Kings, Knicks","In a 3-team trade with the Kings, Knicks, on 2010-02-18, the Rockets acquire Jared Jeffries, and relinquish cash",FALSE,FALSE,"Rockets, Kings, Knicks"
"Carl LandryRoyce White","2010-02-18","Royce White","Carl Landry","Rockets","3-team trade with Kings, Knicks","In a 3-team trade with the Kings, Knicks, on 2010-02-18, the Rockets acquire first round pick (from Knicks, protected top 5 in 2012-15, else 2015 and 2016 second round picks) (2012 #16-Royce White), and relinquish Carl Landry",TRUE,FALSE,"Rockets, Kings, Knicks"
"Joey DorseyRoyce White","2010-02-18","Royce White","Joey Dorsey","Rockets","3-team trade with Kings, Knicks","In a 3-team trade with the Kings, Knicks, on 2010-02-18, the Rockets acquire first round pick (from Knicks, protected top 5 in 2012-15, else 2015 and 2016 second round picks) (2012 #16-Royce White), and relinquish Joey Dorsey",TRUE,FALSE,"Rockets, Kings, Knicks"
"cashRoyce White","2010-02-18","Royce White","cash","Rockets","3-team trade with Kings, Knicks","In a 3-team trade with the Kings, Knicks, on 2010-02-18, the Rockets acquire first round pick (from Knicks, protected top 5 in 2012-15, else 2015 and 2016 second round picks) (2012 #16-Royce White), and relinquish cash",TRUE,FALSE,"Rockets, Kings, Knicks"
"Brian Cardinalfree agencywaived2010-02-18","2010-02-18","free agency","Brian Cardinal","Knicks","waived","On 2010-02-18, Brian Cardinal is waived by Knicks",FALSE,FALSE,"Knicks"
"Brian Cookfree agencywaived2010-02-20","2010-02-20","free agency","Brian Cook","Rockets","waived","On 2010-02-20, Brian Cook is waived by Rockets",FALSE,FALSE,"Rockets"
"free agencyMatt Harpringwaived2010-02-22","2010-02-22","free agency","Matt Harpring","Thunder","waived","On 2010-02-22, Matt Harpring is waived by Thunder",FALSE,FALSE,"Thunder"
"Antonio Andersonfree agencysigned free agent to a 10-day contract2010-02-22","2010-02-22","Antonio Anderson","free agency","Thunder","signed free agent to a 10-day contract","On 2010-02-22, Antonio Anderson is signed as free agent to a 10-day contract by Thunder",FALSE,FALSE,"Thunder"
"free agencyLarry Hugheswaived2010-02-23","2010-02-23","free agency","Larry Hughes","Kings","waived","On 2010-02-23, Larry Hughes is waived by Kings",FALSE,FALSE,"Kings"
"free agencyVon Wafersigned free agent to a 10-day contract2010-02-24","2010-02-24","Von Wafer","free agency","Mavericks","signed free agent to a 10-day contract","On 2010-02-24, Von Wafer is signed as free agent to a 10-day contract by Mavericks",FALSE,FALSE,"Mavericks"
"free agencyMike Harrissigned free agent to a 10-day contract2010-02-24","2010-02-24","Mike Harris","free agency","Wizards","signed free agent to a 10-day contract","On 2010-02-24, Mike Harris is signed as free agent to a 10-day contract by Wizards",FALSE,FALSE,"Wizards"
"free agencyZydrunas Ilgauskaswaived (reached buyout agreement)2010-02-25","2010-02-25","free agency","Zydrunas Ilgauskas","Wizards","waived (reached buyout agreement)","On 2010-02-25, Zydrunas Ilgauskas is waived by Wizards",FALSE,FALSE,"Wizards"
"free agencyShaun Livingstonsigned free agent to a 10-day contract2010-02-26","2010-02-26","Shaun Livingston","free agency","Wizards","signed free agent to a 10-day contract","On 2010-02-26, Shaun Livingston is signed as free agent to a 10-day contract by Wizards",FALSE,FALSE,"Wizards"
"free agencyTravis Dienerwaived2010-03-01","2010-03-01","free agency","Travis Diener","Pacers","waived","On 2010-03-01, Travis Diener is waived by Pacers",FALSE,FALSE,"Pacers"
"free agencyMichael Finleywaived2010-03-01","2010-03-01","free agency","Michael Finley","Spurs","waived","On 2010-03-01, Michael Finley is waived by Spurs",FALSE,FALSE,"Spurs"
"free agencyMark Blountwaived2010-03-01","2010-03-01","free agency","Mark Blount","Timberwolves","waived","On 2010-03-01, Mark Blount is waived by Timberwolves",FALSE,FALSE,"Timberwolves"
"free agencyMike James (Lamont)waived (reached buyout agreement)2010-03-01","2010-03-01","free agency","Mike James (Lamont)","Wizards","waived (reached buyout agreement)","On 2010-03-01, Mike James (Lamont) is waived by Wizards",FALSE,FALSE,"Wizards"
"free agencyGarrett Templecontract expired2010-03-02","2010-03-02","free agency","Garrett Temple","Rockets","contract expired","On 2010-03-02, Garrett Temple's contract with Rockets expired.",FALSE,FALSE,"Rockets"
"free agencyWill Conroysigned free agent to a 10-day contract2010-03-02","2010-03-02","Will Conroy","free agency","Rockets","signed free agent to a 10-day contract","On 2010-03-02, Will Conroy is signed as free agent to a 10-day contract by Rockets",FALSE,FALSE,"Rockets"
"free agencyReggie Williamssigned free agent to a 10-day contract2010-03-02","2010-03-02","Reggie Williams","free agency","Warriors","signed free agent to a 10-day contract","On 2010-03-02, Reggie Williams is signed as free agent to a 10-day contract by Warriors",FALSE,FALSE,"Warriors"
"free agencyTravis Dienersigned free agent for the remainder of the season2010-03-03","2010-03-03","Travis Diener","free agency","Blazers","signed free agent for the remainder of the season","On 2010-03-03, Travis Diener is signed as free agent for the remainder of the season by Blazers",FALSE,FALSE,"Blazers"
"free agencyLindsey Hunterwaived2010-03-03","2010-03-03","free agency","Lindsey Hunter","Bulls","waived","On 2010-03-03, Lindsey Hunter is waived by Bulls",FALSE,FALSE,"Bulls"
"Chris Richardfree agencysigned free agent for the remainder of the season2010-03-03","2010-03-03","Chris Richard","free agency","Bulls","signed free agent for the remainder of the season","On 2010-03-03, Chris Richard is signed as free agent for the remainder of the season by Bulls",FALSE,FALSE,"Bulls"
"free agencyGarrett Templesigned free agent to a 10-day contract2010-03-03","2010-03-03","Garrett Temple","free agency","Kings","signed free agent to a 10-day contract","On 2010-03-03, Garrett Temple is signed as free agent to a 10-day contract by Kings",FALSE,FALSE,"Kings"
"free agencyMichael Finleysigned free agent2010-03-05","2010-03-05","Michael Finley","free agency","Celtics","signed free agent","On 2010-03-05, Michael Finley is signed as free agent by Celtics",FALSE,FALSE,"Celtics"
"free agencyMike Harriscontract expired2010-03-06","2010-03-06","free agency","Mike Harris","Wizards","contract expired","On 2010-03-06, Mike Harris's contract with Wizards expired.",FALSE,FALSE,"Wizards"
"free agencyVon Wafercontract expired2010-03-07","2010-03-07","free agency","Von Wafer","Mavericks","contract expired","On 2010-03-07, Von Wafer's contract with Mavericks expired.",FALSE,FALSE,"Mavericks"
"Alonzo Geefree agencysigned free agent to a 10-day contract2010-03-07","2010-03-07","Alonzo Gee","free agency","Wizards","signed free agent to a 10-day contract","On 2010-03-07, Alonzo Gee is signed as free agent to a 10-day contract by Wizards",FALSE,FALSE,"Wizards"
"Cedric Jacksonfree agencysigned free agent to a 10-day contract2010-03-10","2010-03-10","Cedric Jackson","free agency","Spurs","signed free agent to a 10-day contract","On 2010-03-10, Cedric Jackson is signed as free agent to a 10-day contract by Spurs",FALSE,FALSE,"Spurs"
"free agencyWill Conroycontract expired2010-03-11","2010-03-11","free agency","Will Conroy","Rockets","contract expired","On 2010-03-11, Will Conroy's contract with Rockets expired.",FALSE,FALSE,"Rockets"
"free agencyGarrett Templewaived / contract expired2010-03-12","2010-03-12","free agency","Garrett Temple","Kings","waived / contract expired","On 2010-03-12, Garrett Temple is waived by Kings",FALSE,FALSE,"Kings"
"free agencyLarry Hughessigned free agent for the remainder of the season2010-03-13","2010-03-13","Larry Hughes","free agency","Bobcats","signed free agent for the remainder of the season","On 2010-03-13, Larry Hughes is signed as free agent for the remainder of the season by Bobcats",FALSE,FALSE,"Bobcats"
"free agencyGarrett Templesigned free agent to a 10-day contract2010-03-13","2010-03-13","Garrett Temple","free agency","Spurs","signed free agent to a 10-day contract","On 2010-03-13, Garrett Temple is signed as free agent to a 10-day contract by Spurs",FALSE,FALSE,"Spurs"
"Antonio Andersonfree agencycontract expired2010-03-16","2010-03-16","free agency","Antonio Anderson","Thunder","contract expired","On 2010-03-16, Antonio Anderson's contract with Thunder expired.",FALSE,FALSE,"Thunder"
"free agencyMustafa Shakursigned free agent to a 10-day contract2010-03-16","2010-03-16","Mustafa Shakur","free agency","Thunder","signed free agent to a 10-day contract","On 2010-03-16, Mustafa Shakur is signed as free agent to a 10-day contract by Thunder",FALSE,FALSE,"Thunder"
"free agencyKenny Hasbroucksigned free agent to a 10-day contract2010-03-16","2010-03-16","Kenny Hasbrouck","free agency","Heat","signed free agent to a 10-day contract","On 2010-03-16, Kenny Hasbrouck is signed as free agent to a 10-day contract by Heat",FALSE,FALSE,"Heat"
"Cedric Jacksonfree agencycontract expired2010-03-21","2010-03-21","free agency","Cedric Jackson","Spurs","contract expired","On 2010-03-21, Cedric Jackson's contract with Spurs expired.",FALSE,FALSE,"Spurs"
"Alando Tuckerfree agencywaived2010-03-22","2010-03-22","free agency","Alando Tucker","Timberwolves","waived","On 2010-03-22, Alando Tucker is waived by Timberwolves",FALSE,FALSE,"Timberwolves"
"free agencyRaja Bellwaived2010-03-22","2010-03-22","free agency","Raja Bell","Warriors","waived","On 2010-03-22, Raja Bell is waived by Warriors",FALSE,FALSE,"Warriors"
"Darnell Jacksonfree agencywaived2010-03-23","2010-03-23","free agency","Darnell Jackson","Cavaliers","waived","On 2010-03-23, Darnell Jackson is waived by Cavaliers",FALSE,FALSE,"Cavaliers"
"free agencyZydrunas Ilgauskassigned free agent for the remainder of the season2010-03-23","2010-03-23","Zydrunas Ilgauskas","free agency","Cavaliers","signed free agent for the remainder of the season","On 2010-03-23, Zydrunas Ilgauskas is signed as free agent for the remainder of the season by Cavaliers",FALSE,FALSE,"Cavaliers"
"Brian Cardinalfree agencysigned free agent for the remainder of the season2010-03-23","2010-03-23","Brian Cardinal","free agency","Timberwolves","signed free agent for the remainder of the season","On 2010-03-23, Brian Cardinal is signed as free agent for the remainder of the season by Timberwolves",FALSE,FALSE,"Timberwolves"
"free agencyMike Harrissigned free agent for the remainder of the season2010-03-24","2010-03-24","Mike Harris","free agency","Rockets","signed free agent for the remainder of the season","On 2010-03-24, Mike Harris is signed as free agent for the remainder of the season by Rockets",FALSE,FALSE,"Rockets"
"Curtis Jerrellsfree agencysigned free agent for the remainder of the season2010-03-24","2010-03-24","Curtis Jerrells","free agency","Spurs","signed free agent for the remainder of the season","On 2010-03-24, Curtis Jerrells is signed as free agent for the remainder of the season by Spurs",FALSE,FALSE,"Spurs"
